Candidate, Parent Frame, Method Type, Gripper Type, Gripper Params, Gripper DOFs,X, Y, Z, Roll, Pitch, Yaw, qX, qY, qZ, qW
candidate_0,6dmimic_base,3,5,[],[],-0.12208,1.54187,0.193296,3.05398,-0.0595733,-1.11468,0.846784,-0.529297,0.00209722,0.0528874
candidate_1,6dmimic_base,3,5,[],[],-0.119469,1.54143,0.194183,3.06704,-0.066696,-1.10903,0.848438,-0.52693,0.008715,0.0492079
candidate_2,6dmimic_base,3,5,[],[],-0.120469,1.5408,0.193535,3.05483,-0.064078,-1.11963,0.845384,-0.531434,0.00409926,0.0537256
candidate_3,6dmimic_base,3,5,[],[],-0.133829,1.5421,0.19455,3.03874,-0.0811578,-0.577454,0.955958,-0.286121,0.0242132,0.06077
candidate_4,6dmimic_base,3,5,[],[],-0.130956,1.54227,0.194937,3.03525,-0.0855211,-0.587427,0.954291,-0.29101,0.025487,0.0631814
candidate_5,6dmimic_base,3,5,[],[],-0.133316,1.54181,0.194894,3.02989,-0.0819066,-0.57895,0.955445,-0.286955,0.0232564,0.0651227
candidate_6,6dmimic_base,3,5,[],[],-0.134826,1.5374,0.195108,3.05109,-0.0878895,0.0671952,0.997515,0.0315383,0.045379,0.043695
candidate_7,6dmimic_base,3,5,[],[],-0.135646,1.53788,0.195071,3.05545,-0.0800356,0.0592173,0.997886,0.0278313,0.0412262,0.0418222
candidate_8,6dmimic_base,3,5,[],[],-0.136805,1.53737,0.194883,3.06056,-0.0752987,0.0691901,0.997927,0.0330115,0.0389871,0.0391521
candidate_9,6dmimic_base,3,5,[],[],-0.137506,1.53311,0.194911,3.05732,-0.0760457,0.451168,0.973453,0.221755,0.0464332,0.0325329
candidate_10,6dmimic_base,3,5,[],[],-0.133951,1.53349,0.195243,3.06695,-0.089415,0.450698,0.973437,0.221442,0.0518617,0.0263551
candidate_11,6dmimic_base,3,5,[],[],-0.134894,1.53252,0.195039,3.06841,-0.0815313,0.441444,0.974603,0.217151,0.0477414,0.0267481
candidate_12,6dmimic_base,3,5,[],[],-0.133336,1.52362,0.195277,3.03874,-0.0949965,0.856334,0.908514,0.411967,0.0644557,0.0270217
candidate_13,6dmimic_base,3,5,[],[],-0.13473,1.5238,0.195218,3.03251,-0.10073,0.844863,0.910709,0.406348,0.0681714,0.0290502
candidate_14,6dmimic_base,3,5,[],[],-0.136279,1.52453,0.195125,3.03488,-0.10073,0.813447,0.917014,0.392073,0.0672425,0.0290314
candidate_15,6dmimic_base,3,5,[],[],-0.235041,1.83287,0.379261,-2.17281,-0.306056,0.305433,-0.85364,-0.203206,-0.0633141,0.475392
candidate_16,6dmimic_base,3,5,[],[],-0.241033,1.83213,0.380973,-2.16408,-0.211808,0.333108,-0.857594,-0.1945,-0.014634,0.475907
candidate_17,6dmimic_base,3,5,[],[],-0.24521,1.83241,0.378288,-2.17212,-0.232361,0.337896,-0.857238,-0.201018,-0.0232815,0.47349
